,Unnamed: 0,Suburb,Address,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
183,183,Ascot Vale,2/127 Epsom Rd,u,610000.0,5.9,2.0,1.0,1.0,301.0,104.0,1995.0,-37.7791,144.914,Western Metropolitan
184,184,Ascot Vale,57 The Parade,h,940000.0,5.9,3.0,3.0,1.0,491.0,127.0,1950.0,-37.7727,144.9136,Western Metropolitan
185,185,Ascot Vale,62 Mirams St,h,890000.0,5.9,3.0,1.0,1.0,242.0,110.0,1920.0,-37.7765,144.9114,Western Metropolitan
186,186,Ascot Vale,67 Hurtle St,h,1180000.0,5.9,3.0,2.0,2.0,617.0,149.0,1930.0,-37.7742,144.906,Western Metropolitan
187,187,Ascot Vale,95 Walter St,h,1480000.0,5.9,4.0,2.0,2.0,597.0,180.0,1939.0,-37.7757,144.9088,Western Metropolitan
188,188,Ascot Vale,3/8 Walter St,t,865000.0,5.9,2.0,2.0,1.0,146.0,132.0,2015.0,-37.7713,144.9038,Western Metropolitan
189,189,Ascot Vale,12/9 Milton St,u,442000.0,5.9,2.0,1.0,1.0,0.0,62.0,1975.0,-37.7733,144.9219,Western Metropolitan
190,190,Ascot Vale,21A Geddes St,h,1037500.0,5.9,3.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,Western Metropolitan
191,191,Ascot Vale,1/20 Newsom St,t,1050000.0,5.9,3.0,2.0,2.0,318.0,160.0,2013.0,-37.7744,144.9035,Western Metropolitan
192,192,Ascot Vale,4/27 Roseberry St,u,440000.0,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,-37.7749,144.9137,Western Metropolitan
193,193,Ascot Vale,43 Bloomfield Rd,h,1430000.0,5.9,4.0,2.0,0.0,418.0,158.0,1900.0,-37.7766,144.9187,Western Metropolitan
194,194,Ascot Vale,21 Middle St,h,1130000.0,5.9,3.0,2.0,1.0,272.0,157.0,1900.0,-37.7774,144.928,Western Metropolitan
195,195,Ascot Vale,78 Francis St,h,1135000.0,5.9,3.0,1.0,1.0,296.0,104.0,1910.0,-37.777,144.9176,Western Metropolitan
196,196,Ascot Vale,25 Geddes St,h,950000.0,5.9,4.0,2.0,1.0,298.0,147.0,1920.0,-37.7778,144.9131,Western Metropolitan
197,197,Ascot Vale,18/54 Epsom Rd,u,390000.0,5.9,2.0,1.0,1.0,1957.0,69.0,2012.0,-37.7731,144.9074,Western Metropolitan
198,198,Ascot Vale,15 Mirams St,h,1345000.0,5.9,4.0,1.0,1.0,552.0,155.0,1920.0,-37.7769,144.9138,Western Metropolitan
199,199,Ascot Vale,44 Walter St,h,1381500.0,5.9,3.0,2.0,2.0,416.0,168.0,1900.0,-37.7727,144.9055,Western Metropolitan
200,200,Ascot Vale,25 Dalgety Dr,h,940000.0,5.9,3.0,2.0,2.0,285.0,172.0,2011.0,-37.7778,144.9061,Western Metropolitan
201,201,Ascot Vale,7 Dalgety Dr,h,995000.0,5.9,3.0,2.0,1.0,314.0,177.0,2010.0,-37.7778,144.9042,Western Metropolitan
202,202,Ascot Vale,6 Waller Ct,h,786000.0,5.9,3.0,2.0,1.0,576.0,120.0,1940.0,-37.7816,144.9217,Western Metropolitan
203,203,Ascot Vale,17 Ascot St,h,705000.0,5.9,2.0,1.0,3.0,252.0,108.0,1910.0,-37.7825,144.9206,Western Metropolitan
204,204,Ascot Vale,73 Kent St,h,760000.0,5.9,2.0,1.0,1.0,124.0,77.0,1900.0,-37.7807,144.9285,Western Metropolitan
205,205,Ascot Vale,1 East St,t,1000000.0,5.9,3.0,2.0,2.0,200.0,144.0,2003.0,-37.7766,144.9277,Western Metropolitan
206,206,Ascot Vale,1 Bloomfield Rd,h,1305000.0,5.9,2.0,1.0,1.0,278.0,166.0,1900.0,-37.7768,144.9223,Western Metropolitan
207,207,Ascot Vale,58 Bloomfield Rd,h,1215000.0,5.9,3.0,1.0,1.0,452.0,175.0,1960.0,-37.7762,144.9174,Western Metropolitan
208,208,Ascot Vale,1/91 Epsom Rd,u,545000.0,5.9,2.0,1.0,2.0,194.0,71.0,1900.0,-37.7772,144.9118,Western Metropolitan
209,209,Ascot Vale,5 Doncaster St,h,1705000.0,5.9,4.0,2.0,4.0,598.0,273.0,2012.0,-37.7774,144.9104,Western Metropolitan
210,210,Ashburton,61 Dent St,h,2650000.0,11.0,4.0,3.0,2.0,753.0,399.0,2015.0,-37.8669,145.0767,Southern Metropolitan
211,211,Ashburton,69 Albion Rd,h,1670000.0,11.0,3.0,2.0,2.0,599.0,220.0,1930.0,-37.8673,145.0688,Southern Metropolitan
212,212,Ashburton,3/39 Solway St,t,2050000.0,11.0,3.0,3.0,4.0,310.0,315.0,2014.0,-37.874,145.0714,Southern Metropolitan
213,213,Ashburton,3 Dunlop St,h,1555000.0,11.0,3.0,2.0,2.0,731.0,149.0,1935.0,-37.8666,145.0676,Southern Metropolitan
214,214,Ashburton,16a Nicholas St,h,1100000.0,11.0,3.0,3.0,2.0,276.0,178.0,2004.0,-37.8699,145.0778,Southern Metropolitan
215,215,Ashburton,5 Nicholas St,h,1337000.0,11.0,3.0,1.0,2.0,583.0,112.0,1950.0,-37.8685,145.0786,Southern Metropolitan
216,216,Ashburton,115 Ashburn Gr,h,2950000.0,11.0,9.0,7.0,4.0,1472.0,618.0,2009.0,-37.8729,145.0788,Southern Metropolitan
217,217,Ashburton,1/1 Nairn St,h,1518000.0,11.0,3.0,2.0,2.0,516.0,145.0,1920.0,-37.8675,145.0668,Southern Metropolitan
218,218,Ashburton,9 Gona Ct,h,1710000.0,11.0,3.0,1.0,2.0,806.0,101.0,1950.0,-37.8695,145.084,Southern Metropolitan
219,219,Ashburton,45 Yuile St,h,1655000.0,11.0,3.0,1.0,3.0,780.0,152.0,1940.0,-37.8599,145.0815,Southern Metropolitan
220,220,Ashburton,47 Yuile St,h,1550000.0,11.0,4.0,2.0,2.0,780.0,180.0,1938.0,-37.86,145.0817,Southern Metropolitan
221,221,Ashburton,6a Glen Rd,h,1662000.0,11.0,3.0,2.0,2.0,351.0,228.0,2006.0,-37.8742,145.07,Southern Metropolitan
222,222,Ashburton,18 Glen Rd,h,1665000.0,11.0,3.0,2.0,3.0,702.0,145.0,1945.0,-37.8737,145.0695,Southern Metropolitan
223,223,Ashburton,29A Yuile St,h,3510000.0,11.0,5.0,5.0,2.0,755.0,444.0,2015.0,-37.8598,145.0796,Southern Metropolitan
224,224,Ashburton,2/17 Ashburn Gr,t,900000.0,11.0,3.0,2.0,2.0,153.0,110.0,1990.0,-37.8655,145.0808,Southern Metropolitan
225,225,Ashburton,15 Comas Gr,h,2752000.0,11.0,6.0,4.0,2.0,1075.0,390.0,2010.0,-37.8714,145.07299999999995,Southern Metropolitan
226,226,Ashburton,3 Mustang Ct,h,1500000.0,11.0,3.0,2.0,2.0,710.0,139.0,1945.0,-37.8653,145.0897,Southern Metropolitan
227,227,Ashburton,63 Dent St,h,1800000.0,11.0,4.0,2.0,4.0,749.0,206.0,1950.0,-37.8669,145.077,Southern Metropolitan
228,228,Ashburton,4 Vears Rd,h,1830000.0,11.0,3.0,2.0,3.0,724.0,168.0,1940.0,-37.8619,145.0879,Southern Metropolitan
229,229,Ashburton,14 Lucerne St,h,1415000.0,11.0,3.0,1.0,1.0,605.0,111.0,1950.0,-37.8703,145.0774,Southern Metropolitan
230,230,Ashburton,5 Pitt St,h,1440000.0,11.0,2.0,1.0,1.0,687.0,104.0,1940.0,-37.872,145.0692,Southern Metropolitan
231,231,Ashburton,1/65 Ashburn Gr,t,1250000.0,11.0,4.0,2.0,2.0,321.0,199.0,2007.0,-37.8693,145.08,Southern Metropolitan
232,232,Ashburton,48 Nicholas St,h,1600000.0,11.0,5.0,3.0,4.0,700.0,266.0,1950.0,-37.8724,145.0758,Southern Metropolitan
233,233,Ashburton,5 Taylor St,h,1860000.0,11.0,4.0,2.0,3.0,696.0,274.0,2000.0,-37.8711,145.0746,Southern Metropolitan
234,234,Ashburton,33 Highgate Gr,h,1790000.0,11.0,4.0,2.0,2.0,514.0,240.0,1935.0,-37.8664,145.0772,Southern Metropolitan
235,235,Ashburton,9 Pitt St,h,1950000.0,11.0,4.0,2.0,2.0,844.0,278.0,1940.0,-37.8715,145.0688,Southern Metropolitan
236,236,Ashburton,19 Poulter St,h,1650000.0,11.0,3.0,1.0,1.0,697.0,164.0,1947.0,-37.8636,145.0903,Southern Metropolitan
237,237,Ashwood,1/53 Winbirra Pde,h,1200000.0,12.2,4.0,3.0,2.0,372.0,201.0,2016.0,-37.8716,145.0999,Southern Metropolitan
238,238,Ashwood,18 Montrose St,h,1075000.0,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,-37.8694,145.0944,Southern Metropolitan
239,239,Ashwood,4 Scenic Dr,h,1500000.0,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,-37.8647,145.1023,Southern Metropolitan
240,240,Ashwood,1/7 Farmer St,t,700000.0,12.2,2.0,1.0,2.0,367.0,110.0,1970.0,-37.8662,145.109,Southern Metropolitan
241,241,Ashwood,1/136 High Street Rd,h,761000.0,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,-37.8675,145.106,Southern Metropolitan
242,242,Ashwood,35 Douglas St,h,1365000.0,12.2,3.0,1.0,1.0,792.0,792.0,1950.0,-37.864,145.0972,Southern Metropolitan
243,243,Ashwood,95 Huntingdale Rd,h,1100000.0,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,Southern Metropolitan
244,244,Ashwood,1/7 Murra Ct,u,690000.0,12.2,2.0,1.0,1.0,216.0,90.0,2003.0,-37.8711,145.1017,Southern Metropolitan
245,245,Ashwood,58 Ashwood Dr,h,1631000.0,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,-37.8621,145.1021,Southern Metropolitan
246,246,Ashwood,3 Harold St,h,1500000.0,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,-37.8655,145.096,Southern Metropolitan
247,247,Ashwood,16 Scenic Dr,h,1529500.0,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,-37.8637,145.1024,Southern Metropolitan
248,248,Ashwood,4/36 Queens Pde,u,600000.0,12.2,2.0,1.0,1.0,153.0,80.0,1970.0,-37.8696,145.0962,Southern Metropolitan
249,249,Ashwood,17 Parkhill Dr,h,1240000.0,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,-37.8629,145.1097,Southern Metropolitan
250,250,Ashwood,2/6 Murra Ct,u,700000.0,12.2,2.0,1.0,2.0,192.0,88.0,2007.0,-37.8709,145.102,Southern Metropolitan
251,251,Ashwood,4 Teck St,h,1110000.0,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,-37.8683,145.1082,Southern Metropolitan
252,252,Ashwood,14 Ashwood Dr,h,1305000.0,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,-37.858,145.1038,Southern Metropolitan
253,253,Ashwood,1/2 Condah Ct,h,855000.0,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,-37.87,145.1103,Southern Metropolitan
254,254,Ashwood,1/16 Raymond St,t,900500.0,12.2,3.0,2.0,2.0,256.0,134.0,2012.0,-37.8655,145.1096,Southern Metropolitan
255,255,Ashwood,4 Newbury Ct,h,1200000.0,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,Southern Metropolitan
256,256,Ashwood,2/53 Salisbury Rd,t,830000.0,12.2,2.0,1.0,2.0,212.0,130.0,2012.0,-37.8723,145.1089,Southern Metropolitan
257,257,Avondale Heights,8 Norma Ct,h,850000.0,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,Western Metropolitan
258,258,Avondale Heights,9 Rogerson St,h,750000.0,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,-37.7634,144.8611,Western Metropolitan
259,259,Avondale Heights,157 Canning St,t,851000.0,10.5,3.0,3.0,1.0,557.0,181.0,2017.0,-37.77,144.8572,Western Metropolitan
260,260,Avondale Heights,2 Arbor Tce,h,1155000.0,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,-37.7654,144.8655,Western Metropolitan
261,261,Avondale Heights,68 Thompson St,h,680000.0,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,-37.7591,144.8542,Western Metropolitan
262,262,Avondale Heights,97 Military Rd,h,627500.0,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,-37.7632,144.8622,Western Metropolitan
263,263,Avondale Heights,3 Clive Ct,h,950000.0,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,-37.7524,144.8714,Western Metropolitan
264,264,Avondale Heights,8 Herbert St,h,705000.0,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,-37.7691,144.8575,Western Metropolitan
265,265,Avondale Heights,2 Hillman Ct,h,1100000.0,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,-37.7609,144.8639,Western Metropolitan
266,266,Avondale Heights,20 Westminster Dr,h,892500.0,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,Western Metropolitan
267,267,Avondale Heights,1/24 Bordeaux St,h,522500.0,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,-37.756,144.8641,Western Metropolitan
268,268,Avondale Heights,72 Military Rd,h,680000.0,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,-37.7649,144.8633,Western Metropolitan
269,269,Avondale Heights,2 Drake Ct,h,875000.0,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,-37.765,144.8578,Western Metropolitan
270,270,Avondale Heights,109 North Rd,h,762000.0,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,-37.7573,144.8534,Western Metropolitan
271,271,Avondale Heights,2/4 Carmyle Ct,u,411000.0,10.5,2.0,1.0,1.0,0.0,85.0,1995.0,-37.7608,144.863,Western Metropolitan
272,272,Avondale Heights,10 Skewes St,h,805000.0,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,-37.7607,144.8581,Western Metropolitan
273,273,Avondale Heights,43 Skewes St,h,634000.0,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,-37.7584,144.8568,Western Metropolitan
274,274,Balaclava,18 Linton St,h,1819000.0,6.6,3.0,2.0,1.0,244.0,180.0,1900.0,-37.8668,144.9928,Southern Metropolitan
275,275,Balaclava,7/72 Grosvenor St,u,410000.0,6.6,2.0,1.0,2.0,0.0,61.0,1965.0,-37.8731,144.9958,Southern Metropolitan
276,276,Balaclava,1/34 Gourlay St,t,1015000.0,6.6,2.0,1.0,2.0,114.0,120.0,2000.0,-37.8723,144.9961,Southern Metropolitan
277,277,Balaclava,4/9 Gourlay St,u,502500.0,6.6,2.0,1.0,1.0,0.0,65.0,1960.0,-37.8725,144.9952,Southern Metropolitan
278,278,Balaclava,1/22 Sycamore Gr,u,520000.0,6.6,2.0,1.0,0.0,0.0,58.0,1970.0,-37.8742,144.9972,Southern Metropolitan
279,279,Balaclava,6/23 Gourlay St,u,442000.0,6.6,2.0,1.0,1.0,0.0,61.0,1960.0,-37.8726,144.9962,Southern Metropolitan
280,280,Balaclava,6 Blenheim St,h,1193000.0,6.6,3.0,1.0,1.0,178.0,100.0,1920.0,-37.8663,144.9948,Southern Metropolitan
281,281,Balaclava,3/20 Orange Gr,u,416000.0,6.6,2.0,1.0,1.0,0.0,49.0,1960.0,-37.8678,144.9966,Southern Metropolitan
282,282,Balaclava,2/19 Camden St,u,474000.0,6.6,2.0,1.0,1.0,0.0,59.0,1970.0,-37.8667,144.9917,Southern Metropolitan
283,283,Balaclava,1/17 Albion St,h,981000.0,6.6,2.0,1.0,0.0,159.0,84.0,1930.0,-37.874,144.9933,Southern Metropolitan
284,284,Balaclava,10 Grosvenor St,h,1690000.0,6.6,3.0,2.0,2.0,339.0,159.0,1890.0,-37.872,144.9909,Southern Metropolitan
285,285,Balaclava,3/33 Gourlay St,u,540000.0,6.6,2.0,1.0,1.0,483.0,51.0,1970.0,-37.8727,144.9969,Southern Metropolitan
286,286,Balwyn,166 Gordon St,h,2100000.0,9.7,2.0,1.0,1.0,659.0,123.0,1920.0,-37.8094,145.0807,Southern Metropolitan
287,287,Balwyn,36 Narrak Rd,h,1800000.0,9.7,4.0,2.0,2.0,715.0,218.0,1985.0,-37.811,145.0958,Southern Metropolitan
288,288,Balwyn,2/16 Westminster St,t,1255000.0,9.7,2.0,1.0,1.0,208.0,129.0,2000.0,-37.8128,145.0975,Southern Metropolitan
289,289,Balwyn,2/74 Balwyn Rd,u,1070000.0,9.7,3.0,2.0,2.0,206.0,112.0,1998.0,-37.8161,145.0812,Southern Metropolitan
290,290,Balwyn,112 Belmore Rd,h,2570000.0,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,-37.8028,145.0768,Southern Metropolitan
291,291,Balwyn,27 Bevan St,h,2400000.0,9.7,4.0,2.0,2.0,744.0,226.0,1985.0,-37.8147,145.0748,Southern Metropolitan
292,292,Balwyn,5/14 Parring Rd,u,806000.0,9.7,2.0,1.0,1.0,122.0,97.0,1977.0,-37.8124,145.0916,Southern Metropolitan
293,293,Balwyn,349 Union Rd,h,4000000.0,9.7,6.0,4.0,7.0,2051.0,449.0,1935.0,-37.8051,145.1016,Southern Metropolitan
294,294,Balwyn,22 Yongala St,h,2250000.0,9.7,5.0,3.0,2.0,600.0,356.0,2006.0,-37.8061,145.0801,Southern Metropolitan
295,295,Balwyn,40 Metung St,h,2800000.0,9.7,5.0,3.0,2.0,678.0,349.0,2001.0,-37.8048,145.0708,Southern Metropolitan
296,296,Balwyn,142 Balwyn Rd,h,1850000.0,9.7,3.0,1.0,1.0,1015.0,166.0,1930.0,-37.8074,145.0826,Southern Metropolitan
297,297,Balwyn,4/3 King St,h,700000.0,9.7,3.0,1.0,1.0,188.0,110.0,1970.0,-37.8065,145.065,Southern Metropolitan
298,298,Balwyn,3/18 Weir St,h,500000.0,9.7,2.0,1.0,1.0,0.0,72.0,1960.0,-37.8162,145.0841,Southern Metropolitan
299,299,Balwyn,3 Westminster St,h,2125000.0,9.7,3.0,2.0,2.0,699.0,252.0,1985.0,-37.814,145.0966,Southern Metropolitan
300,300,Balwyn,13 Naroo St,h,1800000.0,9.7,3.0,2.0,2.0,577.0,200.0,1948.0,-37.8032,145.0693,Southern Metropolitan
301,301,Balwyn,101/201 Whitehorse Rd,u,635000.0,9.7,2.0,1.0,1.0,0.0,70.0,2014.0,-37.8116,145.0724,Southern Metropolitan
302,302,Balwyn,1/252 Union Rd,u,526000.0,9.7,2.0,1.0,1.0,0.0,73.0,1960.0,-37.8144,145.0993,Southern Metropolitan
303,303,Balwyn,1/18 Belmore Rd,h,905000.0,9.7,3.0,1.0,2.0,281.0,150.0,1995.0,-37.8013,145.0652,Southern Metropolitan
304,304,Balwyn,316 Belmore Rd,h,1750000.0,9.7,4.0,3.0,2.0,453.0,308.0,2016.0,-37.8044,145.1006,Southern Metropolitan
305,305,Balwyn,11/22 Brenbeal St,t,760000.0,9.7,2.0,1.0,1.0,121.0,100.0,1960.0,-37.8112,145.0881,Southern Metropolitan
306,306,Balwyn,3/3 Iramoo St,t,1367000.0,9.7,3.0,2.0,2.0,219.0,164.0,2003.0,-37.8125,145.0849,Southern Metropolitan
307,307,Balwyn,2/8 Evelina St,t,1400000.0,9.7,4.0,3.0,2.0,241.0,240.0,2009.0,-37.8042,145.1042,Southern Metropolitan
308,308,Balwyn,5 Millah Rd,h,3270000.0,9.7,4.0,2.0,4.0,935.0,241.0,1927.0,-37.8157,145.0795,Southern Metropolitan
309,309,Balwyn,6/10 Brenbeal St,u,625000.0,9.7,2.0,1.0,1.0,115.0,104.0,1960.0,-37.8122,145.0879,Southern Metropolitan
310,310,Balwyn,38 Frederick St,h,2730000.0,9.7,4.0,3.0,2.0,674.0,336.0,1997.0,-37.8068,145.0786,Southern Metropolitan
311,311,Balwyn,6/29 Weir St,u,460000.0,9.7,2.0,1.0,1.0,0.0,79.0,1950.0,-37.8152,145.0839,Southern Metropolitan
312,312,Balwyn,3/94 Balwyn Rd,u,1053000.0,9.7,2.0,1.0,2.0,231.0,98.0,1985.0,-37.8123,145.0821,Southern Metropolitan
313,313,Balwyn,1/32 Yerrin St,t,1472000.0,9.7,3.0,2.0,2.0,306.0,170.0,1995.0,-37.8106,145.0848,Southern Metropolitan
314,314,Balwyn,5/95 Balwyn Rd,u,754000.0,9.7,2.0,1.0,1.0,87.0,88.0,1990.0,-37.8134,145.08100000000005,Southern Metropolitan
315,315,Balwyn,29 Bevan St,h,2188000.0,9.7,4.0,2.0,2.0,752.0,253.0,1981.0,-37.8149,145.0747,Southern Metropolitan
316,316,Balwyn,2/30 Kalimna St,u,755000.0,9.7,2.0,1.0,1.0,213.0,92.0,1980.0,-37.8092,145.0789,Southern Metropolitan
317,317,Balwyn,262 Union Rd,h,3290000.0,9.7,4.0,3.0,2.0,1007.0,350.0,1910.0,-37.8135,145.0995,Southern Metropolitan
318,318,Balwyn,27 Metung St,h,2410000.0,9.7,4.0,2.0,1.0,685.0,207.0,1940.0,-37.8056,145.071,Southern Metropolitan
319,319,Balwyn,4/35 Weir St,u,650000.0,9.7,2.0,1.0,1.0,0.0,150.0,1960.0,-37.8147,145.084,Southern Metropolitan
320,320,Balwyn,26 Wills St,h,2000000.0,9.7,3.0,1.0,2.0,739.0,291.0,1930.0,-37.8039,145.0631,Southern Metropolitan
321,321,Balwyn,165 Balwyn Rd,h,1900000.0,9.7,4.0,2.0,1.0,665.0,155.0,1940.0,-37.8057,145.0825,Southern Metropolitan
322,322,Balwyn,17 Knutsford St,h,3401000.0,9.7,3.0,2.0,1.0,706.0,166.0,1930.0,-37.8161,145.0748,Southern Metropolitan
323,323,Balwyn,47 Naroo St,h,1750000.0,9.7,3.0,2.0,3.0,613.0,193.0,1943.0,-37.8056,145.0688,Southern Metropolitan
324,324,Balwyn,112 Belmore Rd,h,3020000.0,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,-37.8028,145.0768,Southern Metropolitan
325,325,Balwyn,12 Wills St,h,2450000.0,9.7,4.0,2.0,2.0,981.0,260.0,1960.0,-37.8058,145.0627,Southern Metropolitan
326,326,Balwyn,3/12 Brenbeal St,u,730000.0,9.7,2.0,1.0,1.0,130.0,80.0,1960.0,-37.812,145.0876,Southern Metropolitan
327,327,Balwyn,321a Union Rd,h,1500000.0,9.7,3.0,2.0,2.0,404.0,190.0,2011.0,-37.8075,145.1011,Southern Metropolitan
328,328,Balwyn,33 Power St,h,1700000.0,9.7,3.0,1.0,1.0,672.0,115.0,1935.0,-37.8099,145.0792,Southern Metropolitan
329,329,Balwyn North,3/41 Clifton St,t,1315000.0,9.2,3.0,2.0,2.0,260.0,167.0,2000.0,-37.7966,145.1021,Southern Metropolitan
330,330,Balwyn North,153 Doncaster Rd,h,1500000.0,9.2,3.0,2.0,1.0,778.0,154.0,1950.0,-37.7939,145.0789,Southern Metropolitan
331,331,Balwyn North,19 Jacka St,h,3230000.0,9.2,4.0,4.0,3.0,1135.0,275.0,1960.0,-37.8014,145.0892,Southern Metropolitan
332,332,Balwyn North,25 Bolinda Rd,h,1905000.0,9.2,4.0,2.0,2.0,647.0,185.0,1955.0,-37.7917,145.0868,Southern Metropolitan
333,333,Balwyn North,3 Dumblane St,h,3300000.0,9.2,5.0,4.0,2.0,760.0,477.0,2015.0,-37.7907,145.0907,Southern Metropolitan
334,334,Balwyn North,30 Hood St,h,1900000.0,9.2,4.0,2.0,2.0,642.0,215.0,1955.0,-37.7988,145.0726,Southern Metropolitan
335,335,Balwyn North,36 Kenny St,h,2251000.0,9.2,3.0,1.0,2.0,888.0,137.0,1950.0,-37.8002,145.0949,Southern Metropolitan
336,336,Balwyn North,13 Riverview Rd,h,2205000.0,9.2,4.0,2.0,2.0,750.0,214.0,1950.0,-37.7906,145.0788,Southern Metropolitan
337,337,Balwyn North,43 Sweyn St,h,1265000.0,9.2,3.0,2.0,1.0,347.0,160.0,2011.0,-37.7947,145.1035,Southern Metropolitan
338,338,Balwyn North,14 Kawarren St,h,1750000.0,9.2,4.0,2.0,2.0,673.0,185.0,1960.0,-37.7856,145.0918,Southern Metropolitan
339,339,Balwyn North,88 Longview Rd,h,1450000.0,9.2,3.0,1.0,2.0,665.0,124.0,1950.0,-37.7862,145.0781,Southern Metropolitan
340,340,Balwyn North,113 Maud St,h,2614000.0,9.2,4.0,2.0,2.0,772.0,150.0,1955.0,-37.7959,145.0787,Southern Metropolitan
341,341,Balwyn North,6 Stuart Ct,h,1825000.0,9.2,4.0,2.0,3.0,736.0,225.0,1958.0,-37.7944,145.1028,Southern Metropolitan
342,342,Balwyn North,325 Belmore Rd,h,3250000.0,9.2,3.0,4.0,2.0,886.0,520.0,2013.0,-37.804,145.0951,Southern Metropolitan
343,343,Balwyn North,15 Ellendale St,t,1150000.0,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,Southern Metropolitan
344,344,Balwyn North,30 Clifton St,h,1572000.0,9.2,4.0,2.0,2.0,662.0,330.0,1965.0,-37.798,145.1007,Southern Metropolitan
345,345,Balwyn North,108 Bulleen Rd,h,1750000.0,9.2,5.0,3.0,2.0,705.0,365.0,2013.0,-37.7851,145.0775,Southern Metropolitan
346,346,Balwyn North,5 Carrington St,h,1850000.0,9.2,4.0,2.0,2.0,619.0,254.0,1990.0,-37.8025,145.0843,Southern Metropolitan
347,347,Balwyn North,3 Clive Ct,h,2130000.0,9.2,4.0,3.0,2.0,1274.0,275.0,1970.0,-37.7822,145.0907,Southern Metropolitan
348,348,Balwyn North,7 Page St,h,3690000.0,9.2,4.0,4.0,2.0,624.0,154.0,1967.0,-37.802,145.0797,Southern Metropolitan
349,349,Balwyn North,8 Cash St,h,1740000.0,9.2,4.0,2.0,2.0,610.0,275.0,1993.0,-37.7843,145.0891,Southern Metropolitan
350,350,Balwyn North,7 Grieve St,h,2575000.0,9.2,4.0,3.0,2.0,657.0,355.0,2006.0,-37.7981,145.0904,Southern Metropolitan
351,351,Balwyn North,39 Kawarren St,h,1388800.0,9.2,3.0,2.0,1.0,517.0,247.0,1970.0,-37.783,145.0926,Southern Metropolitan
352,352,Balwyn North,41 Helston St,h,1800000.0,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,Southern Metropolitan
353,353,Balwyn North,15 Moody St,h,2910000.0,9.2,4.0,3.0,2.0,1070.0,247.0,1992.0,-37.7975,145.0716,Southern Metropolitan
354,354,Balwyn North,23a The Boulevard,h,2200000.0,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,-37.7868,145.0677,Southern Metropolitan
355,355,Balwyn North,1 Bolinda Rd,h,1700000.0,9.2,3.0,2.0,3.0,763.0,168.0,1960.0,-37.7935,145.0865,Southern Metropolitan
356,356,Balwyn North,56a Clifton St,h,1230000.0,9.2,3.0,3.0,1.0,310.0,188.0,2012.0,-37.7949,145.1014,Southern Metropolitan
357,357,Balwyn North,2 Tudor Ct,h,2600000.0,9.2,5.0,3.0,3.0,637.0,529.0,2008.0,-37.7898,145.0967,Southern Metropolitan
358,358,Balwyn North,28 Walnut Rd,h,1950000.0,9.2,3.0,3.0,2.0,665.0,232.0,1970.0,-37.7889,145.0904,Southern Metropolitan
359,359,Balwyn North,14 Dumblane St,h,1750000.0,9.2,5.0,2.0,2.0,710.0,170.0,1955.0,-37.7907,145.0916,Southern Metropolitan
360,360,Balwyn North,64 Greythorn Rd,h,2000000.0,9.2,5.0,2.0,2.0,1002.0,244.0,1950.0,-37.796,145.0984,Southern Metropolitan
361,361,Balwyn North,42 Maud St,h,1480000.0,9.2,3.0,1.0,4.0,605.0,116.0,1950.0,-37.7951,145.0696,Southern Metropolitan
