,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,flag_suburb,flag_street_Address,flag_type,flag_regionname
238,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,-37.8694,145.0944,79.0,1588.0,0.0,0.0
239,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,-37.8647,145.1023,79.0,706.0,0.0,0.0
240,12.2,2.0,1.0,2.0,367.0,110.0,1970.0,-37.8662,145.109,79.0,444.0,2.0,0.0
241,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,-37.8675,145.106,79.0,2374.0,0.0,0.0
242,12.2,3.0,1.0,1.0,792.0,792.0,1950.0,-37.864000000000004,145.0972,79.0,714.0,0.0,0.0
243,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,79.0,481.0,0.0,0.0
244,12.2,2.0,1.0,1.0,216.0,90.0,2003.0,-37.8711,145.1017,79.0,639.0,1.0,0.0
245,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,-37.8621,145.1021,79.0,505.0,0.0,0.0
246,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,-37.8655,145.096,79.0,23.0,0.0,0.0
247,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,-37.8637,145.1024,79.0,706.0,0.0,0.0
248,12.2,2.0,1.0,1.0,153.0,80.0,1970.0,-37.8696,145.0962,79.0,220.0,1.0,0.0
249,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,-37.8629,145.1097,79.0,687.0,0.0,0.0
250,12.2,2.0,1.0,2.0,192.0,88.0,2007.0,-37.8709,145.102,79.0,639.0,1.0,0.0
251,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,-37.8683,145.1082,79.0,2104.0,0.0,0.0
252,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,-37.858000000000004,145.1038,79.0,505.0,0.0,0.0
253,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,-37.87,145.1103,79.0,2938.0,0.0,0.0
254,12.2,3.0,2.0,2.0,256.0,134.0,2012.0,-37.8655,145.1096,79.0,460.0,2.0,0.0
255,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,79.0,3386.0,0.0,0.0
256,12.2,2.0,1.0,2.0,212.0,130.0,2012.0,-37.8723,145.1089,79.0,1387.0,2.0,0.0
257,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,84.0,2117.0,0.0,2.0
258,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,-37.7634,144.8611,84.0,2258.0,0.0,2.0
259,10.5,3.0,3.0,1.0,557.0,181.0,2017.0,-37.77,144.8572,84.0,404.0,2.0,2.0
260,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,-37.7654,144.8655,84.0,3039.0,0.0,2.0
261,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,-37.7591,144.8542,84.0,180.0,0.0,2.0
262,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,-37.7632,144.8622,84.0,1032.0,0.0,2.0
263,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,-37.7524,144.8714,84.0,1010.0,0.0,2.0
264,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,-37.7691,144.8575,84.0,179.0,0.0,2.0
265,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,-37.7609,144.8639,84.0,2618.0,0.0,2.0
266,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,84.0,2826.0,0.0,2.0
267,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,-37.756,144.8641,84.0,1001.0,0.0,2.0
268,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,-37.7649,144.8633,84.0,1032.0,0.0,2.0
269,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,-37.765,144.8578,84.0,3251.0,0.0,2.0
270,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,-37.7573,144.8534,84.0,6.0,0.0,2.0
271,10.5,2.0,1.0,1.0,0.0,85.0,1995.0,-37.7608,144.863,84.0,1557.0,1.0,2.0
272,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,-37.7607,144.8581,84.0,447.0,0.0,2.0
273,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,-37.7584,144.8568,84.0,447.0,0.0,2.0
274,6.6,3.0,2.0,1.0,244.0,180.0,1900.0,-37.8668,144.9928,130.0,1257.0,0.0,0.0
275,6.6,2.0,1.0,2.0,0.0,61.0,1965.0,-37.8731,144.9958,130.0,648.0,1.0,0.0
276,6.6,2.0,1.0,2.0,114.0,120.0,2000.0,-37.8723,144.9961,130.0,370.0,2.0,0.0
277,6.6,2.0,1.0,1.0,0.0,65.0,1960.0,-37.8725,144.9952,130.0,370.0,1.0,0.0
278,6.6,2.0,1.0,0.0,0.0,58.0,1970.0,-37.8742,144.9972,130.0,3261.0,1.0,0.0
279,6.6,2.0,1.0,1.0,0.0,61.0,1960.0,-37.8726,144.9962,130.0,370.0,1.0,0.0
280,6.6,3.0,1.0,1.0,178.0,100.0,1920.0,-37.8663,144.9948,130.0,2563.0,0.0,0.0
281,6.6,2.0,1.0,1.0,0.0,49.0,1960.0,-37.8678,144.9966,130.0,596.0,1.0,0.0
282,6.6,2.0,1.0,1.0,0.0,59.0,1970.0,-37.8667,144.9917,130.0,2392.0,1.0,0.0
283,6.6,2.0,1.0,0.0,159.0,84.0,1930.0,-37.874,144.9933,130.0,8.0,0.0,0.0
284,6.6,3.0,2.0,2.0,339.0,159.0,1890.0,-37.872,144.9909,130.0,648.0,0.0,0.0
285,6.6,2.0,1.0,1.0,483.0,51.0,1970.0,-37.8727,144.9969,130.0,370.0,1.0,0.0
286,9.7,2.0,1.0,1.0,659.0,123.0,1920.0,-37.8094,145.0807,37.0,10.0,0.0,0.0
287,9.7,4.0,2.0,2.0,715.0,218.0,1985.0,-37.811,145.0958,37.0,2824.0,0.0,0.0
288,9.7,2.0,1.0,1.0,208.0,129.0,2000.0,-37.8128,145.0975,37.0,1161.0,2.0,0.0
289,9.7,3.0,2.0,2.0,206.0,112.0,1998.0,-37.8161,145.0812,37.0,93.0,1.0,0.0
290,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,-37.8028,145.0768,37.0,125.0,0.0,0.0
291,9.7,4.0,2.0,2.0,744.0,226.0,1985.0,-37.8147,145.0748,37.0,970.0,0.0,0.0
292,9.7,2.0,1.0,1.0,122.0,97.0,1977.0,-37.8124,145.0916,37.0,2832.0,1.0,0.0
293,9.7,6.0,4.0,7.0,2051.0,449.0,1935.0,-37.8051,145.1016,37.0,101.0,0.0,0.0
294,9.7,5.0,3.0,2.0,600.0,356.0,2006.0,-37.8061,145.0801,37.0,2335.0,0.0,0.0
295,9.7,5.0,3.0,2.0,678.0,349.0,2001.0,-37.8048,145.0708,37.0,1180.0,0.0,0.0
296,9.7,3.0,1.0,1.0,1015.0,166.0,1930.0,-37.8074,145.0826,37.0,93.0,0.0,0.0
297,9.7,3.0,1.0,1.0,188.0,110.0,1970.0,-37.8065,145.065,37.0,76.0,0.0,0.0
298,9.7,2.0,1.0,1.0,0.0,72.0,1960.0,-37.8162,145.0841,37.0,310.0,0.0,0.0
299,9.7,3.0,2.0,2.0,699.0,252.0,1985.0,-37.814,145.0966,37.0,1161.0,0.0,0.0
300,9.7,3.0,2.0,2.0,577.0,200.0,1948.0,-37.8032,145.0693,37.0,1033.0,0.0,0.0
301,9.7,2.0,1.0,1.0,0.0,70.0,2014.0,-37.8116,145.0724,37.0,177.0,1.0,0.0
302,9.7,2.0,1.0,1.0,0.0,73.0,1960.0,-37.8144,145.0993,37.0,101.0,1.0,0.0
303,9.7,3.0,1.0,2.0,281.0,150.0,1995.0,-37.8013,145.0652,37.0,125.0,0.0,0.0
304,9.7,4.0,3.0,2.0,453.0,308.0,2016.0,-37.8044,145.1006,37.0,125.0,0.0,0.0
305,9.7,2.0,1.0,1.0,121.0,100.0,1960.0,-37.8112,145.0881,37.0,486.0,2.0,0.0
306,9.7,3.0,2.0,2.0,219.0,164.0,2003.0,-37.8125,145.0849,37.0,958.0,2.0,0.0
307,9.7,4.0,3.0,2.0,241.0,240.0,2009.0,-37.8042,145.1042,37.0,1913.0,2.0,0.0
308,9.7,4.0,2.0,4.0,935.0,241.0,1927.0,-37.8157,145.0795,37.0,1282.0,0.0,0.0
309,9.7,2.0,1.0,1.0,115.0,104.0,1960.0,-37.8122,145.0879,37.0,486.0,1.0,0.0
310,9.7,4.0,3.0,2.0,674.0,336.0,1997.0,-37.8068,145.0786,37.0,264.0,0.0,0.0
311,9.7,2.0,1.0,1.0,0.0,79.0,1950.0,-37.8152,145.0839,37.0,310.0,1.0,0.0
312,9.7,2.0,1.0,2.0,231.0,98.0,1985.0,-37.8123,145.0821,37.0,93.0,1.0,0.0
313,9.7,3.0,2.0,2.0,306.0,170.0,1995.0,-37.8106,145.0848,37.0,907.0,2.0,0.0
314,9.7,2.0,1.0,1.0,87.0,88.0,1990.0,-37.8134,145.08100000000005,37.0,93.0,1.0,0.0
315,9.7,4.0,2.0,2.0,752.0,253.0,1981.0,-37.8149,145.0747,37.0,970.0,0.0,0.0
316,9.7,2.0,1.0,1.0,213.0,92.0,1980.0,-37.8092,145.0789,37.0,2057.0,1.0,0.0
317,9.7,4.0,3.0,2.0,1007.0,350.0,1910.0,-37.8135,145.0995,37.0,101.0,0.0,0.0
318,9.7,4.0,2.0,1.0,685.0,207.0,1940.0,-37.8056,145.071,37.0,1180.0,0.0,0.0
319,9.7,2.0,1.0,1.0,0.0,150.0,1960.0,-37.8147,145.084,37.0,310.0,1.0,0.0
320,9.7,3.0,1.0,2.0,739.0,291.0,1930.0,-37.8039,145.0631,37.0,167.0,0.0,0.0
321,9.7,4.0,2.0,1.0,665.0,155.0,1940.0,-37.8057,145.0825,37.0,93.0,0.0,0.0
322,9.7,3.0,2.0,1.0,706.0,166.0,1930.0,-37.8161,145.0748,37.0,3178.0,0.0,0.0
323,9.7,3.0,2.0,3.0,613.0,193.0,1943.0,-37.8056,145.0688,37.0,1033.0,0.0,0.0
324,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,-37.8028,145.0768,37.0,125.0,0.0,0.0
325,9.7,4.0,2.0,2.0,981.0,260.0,1960.0,-37.8058,145.0627,37.0,167.0,0.0,0.0
326,9.7,2.0,1.0,1.0,130.0,80.0,1960.0,-37.812,145.0876,37.0,486.0,1.0,0.0
327,9.7,3.0,2.0,2.0,404.0,190.0,2011.0,-37.8075,145.1011,37.0,101.0,0.0,0.0
328,9.7,3.0,1.0,1.0,672.0,115.0,1935.0,-37.8099,145.0792,37.0,106.0,0.0,0.0
329,9.2,3.0,2.0,2.0,260.0,167.0,2000.0,-37.7966,145.1021,20.0,51.0,2.0,0.0
330,9.2,3.0,2.0,1.0,778.0,154.0,1950.0,-37.7939,145.0789,20.0,917.0,0.0,0.0
331,9.2,4.0,4.0,3.0,1135.0,275.0,1960.0,-37.8014,145.0892,20.0,1862.0,0.0,0.0
332,9.2,4.0,2.0,2.0,647.0,185.0,1955.0,-37.7917,145.0868,20.0,799.0,0.0,0.0
333,9.2,5.0,4.0,2.0,760.0,477.0,2015.0,-37.7907,145.0907,20.0,733.0,0.0,0.0
334,9.2,4.0,2.0,2.0,642.0,215.0,1955.0,-37.7988,145.0726,20.0,563.0,0.0,0.0
335,9.2,3.0,1.0,2.0,888.0,137.0,1950.0,-37.8002,145.0949,20.0,2229.0,0.0,0.0
336,9.2,4.0,2.0,2.0,750.0,214.0,1950.0,-37.7906,145.0788,20.0,461.0,0.0,0.0
337,9.2,3.0,2.0,1.0,347.0,160.0,2011.0,-37.7947,145.1035,20.0,3289.0,0.0,0.0
338,9.2,4.0,2.0,2.0,673.0,185.0,1960.0,-37.7856,145.0918,20.0,1226.0,0.0,0.0
339,9.2,3.0,1.0,2.0,665.0,124.0,1950.0,-37.7862,145.0781,20.0,1242.0,0.0,0.0
340,9.2,4.0,2.0,2.0,772.0,150.0,1955.0,-37.7959,145.0787,20.0,525.0,0.0,0.0
341,9.2,4.0,2.0,3.0,736.0,225.0,1958.0,-37.7944,145.1028,20.0,3029.0,0.0,0.0
342,9.2,3.0,4.0,2.0,886.0,520.0,2013.0,-37.804,145.0951,20.0,125.0,0.0,0.0
343,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,20.0,874.0,2.0,0.0
344,9.2,4.0,2.0,2.0,662.0,330.0,1965.0,-37.798,145.1007,20.0,51.0,0.0,0.0
345,9.2,5.0,3.0,2.0,705.0,365.0,2013.0,-37.7851,145.0775,20.0,2533.0,0.0,0.0
346,9.2,4.0,2.0,2.0,619.0,254.0,1990.0,-37.8025,145.0843,20.0,2829.0,0.0,0.0
347,9.2,4.0,3.0,2.0,1274.0,275.0,1970.0,-37.7822,145.0907,20.0,1010.0,0.0,0.0
348,9.2,4.0,4.0,2.0,624.0,154.0,1967.0,-37.802,145.0797,20.0,59.0,0.0,0.0
349,9.2,4.0,2.0,2.0,610.0,275.0,1993.0,-37.7843,145.0891,20.0,2840.0,0.0,0.0
350,9.2,4.0,3.0,2.0,657.0,355.0,2006.0,-37.7981,145.0904,20.0,562.0,0.0,0.0
351,9.2,3.0,2.0,1.0,517.0,247.0,1970.0,-37.783,145.0926,20.0,1226.0,0.0,0.0
352,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,20.0,283.0,0.0,0.0
353,9.2,4.0,3.0,2.0,1070.0,247.0,1992.0,-37.7975,145.0716,20.0,2596.0,0.0,0.0
354,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,-37.7868,145.0677,20.0,63.0,0.0,0.0
355,9.2,3.0,2.0,3.0,763.0,168.0,1960.0,-37.7935,145.0865,20.0,799.0,0.0,0.0
356,9.2,3.0,3.0,1.0,310.0,188.0,2012.0,-37.7949,145.1014,20.0,51.0,0.0,0.0
357,9.2,5.0,3.0,3.0,637.0,529.0,2008.0,-37.7898,145.0967,20.0,848.0,0.0,0.0
358,9.2,3.0,3.0,2.0,665.0,232.0,1970.0,-37.7889,145.0904,20.0,2542.0,0.0,0.0
359,9.2,5.0,2.0,2.0,710.0,170.0,1955.0,-37.7907,145.0916,20.0,733.0,0.0,0.0
360,9.2,5.0,2.0,2.0,1002.0,244.0,1950.0,-37.796,145.0984,20.0,1691.0,0.0,0.0
361,9.2,3.0,1.0,4.0,605.0,116.0,1950.0,-37.7951,145.0696,20.0,525.0,0.0,0.0
362,9.2,3.0,1.0,1.0,722.0,90.0,1930.0,-37.7956,145.0829,20.0,813.0,0.0,0.0
363,9.2,4.0,2.0,2.0,1235.0,196.0,1960.0,-37.7988,145.089,20.0,945.0,0.0,0.0
364,9.2,4.0,3.0,1.0,904.0,420.0,2003.0,-37.797,145.086,20.0,1205.0,0.0,0.0
365,9.2,3.0,1.0,2.0,713.0,720.0,1950.0,-37.7982,145.0816,20.0,1662.0,0.0,0.0
366,9.2,4.0,3.0,2.0,869.0,170.0,1950.0,-37.8002,145.0999,20.0,51.0,0.0,0.0
367,9.2,4.0,2.0,2.0,667.0,201.0,1974.0,-37.7835,145.0883,20.0,3410.0,0.0,0.0
368,9.2,4.0,3.0,1.0,362.0,200.0,2014.0,-37.7987,145.0788,20.0,2673.0,2.0,0.0
369,9.2,5.0,5.0,4.0,1364.0,518.0,2013.0,-37.7961,145.0859,20.0,1205.0,0.0,0.0
370,9.2,4.0,2.0,2.0,1010.0,250.0,1950.0,-37.7982,145.0903,20.0,562.0,0.0,0.0
371,9.2,3.0,2.0,3.0,949.0,175.0,1940.0,-37.796,145.0696,20.0,206.0,0.0,0.0
372,9.2,2.0,1.0,1.0,177.0,85.0,1975.0,-37.7935,145.0679,20.0,2997.0,0.0,0.0
373,9.2,3.0,2.0,2.0,368.0,177.0,2009.0,-37.7846,145.0935,20.0,3093.0,0.0,0.0
374,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,-37.7841,145.0953,20.0,283.0,0.0,0.0
375,9.2,2.0,1.0,1.0,250.0,112.0,1995.0,-37.7996,145.0959,20.0,3383.0,1.0,0.0
376,9.2,4.0,2.0,2.0,644.0,153.0,1950.0,-37.7997,145.0993,20.0,974.0,0.0,0.0
377,9.2,5.0,3.0,2.0,842.0,200.0,1961.0,-37.7854,145.0869,20.0,93.0,0.0,0.0
378,9.2,4.0,2.0,2.0,701.0,198.0,1960.0,-37.7839,145.0954,20.0,283.0,0.0,0.0
379,9.2,3.0,2.0,5.0,754.0,175.0,1960.0,-37.786,145.0886,20.0,2267.0,0.0,0.0
380,9.2,3.0,1.0,2.0,657.0,151.0,1960.0,-37.7895,145.0985,20.0,1459.0,0.0,0.0
381,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,-37.7868,145.0677,20.0,63.0,0.0,0.0
382,9.2,5.0,2.0,3.0,845.0,199.0,1980.0,-37.7898,145.1021,20.0,940.0,0.0,0.0
383,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,-37.7893,145.092,20.0,874.0,0.0,0.0
384,9.2,4.0,3.0,2.0,737.0,193.0,1950.0,-37.7975,145.0961,20.0,1504.0,0.0,0.0
385,9.2,3.0,2.0,1.0,720.0,147.0,1955.0,-37.7938,145.0838,20.0,160.0,0.0,0.0
386,9.2,3.0,1.0,1.0,0.0,102.0,1968.0,-37.7938,145.0666,20.0,1398.0,1.0,0.0
387,13.0,3.0,1.0,2.0,348.0,121.0,1950.0,-37.9273,145.0479,31.0,360.0,1.0,0.0
388,13.0,3.0,2.0,2.0,613.0,143.0,1960.0,-37.9311,145.0428,31.0,3031.0,0.0,0.0
389,13.0,2.0,1.0,1.0,140.0,250.0,1970.0,-37.9204,145.0443,31.0,2274.0,2.0,0.0
390,13.0,3.0,2.0,2.0,299.0,181.0,2000.0,-37.9272,145.0406,31.0,2914.0,0.0,0.0
391,13.0,3.0,1.0,1.0,576.0,127.0,1945.0,-37.9149,145.0254,31.0,1587.0,0.0,0.0
392,13.0,2.0,1.0,1.0,0.0,69.0,1965.0,-37.9332,145.045,31.0,1026.0,1.0,0.0
393,13.0,3.0,3.0,2.0,291.0,212.0,2012.0,-37.9278,145.0337,31.0,988.0,2.0,0.0
394,13.0,3.0,1.0,2.0,692.0,164.0,1940.0,-37.9263,145.04,31.0,360.0,0.0,0.0
395,13.0,3.0,2.0,2.0,795.0,250.0,1928.0,-37.9166,145.0314,31.0,105.0,0.0,0.0
396,13.0,3.0,2.0,1.0,565.0,222.0,1940.0,-37.9134,145.0263,31.0,1028.0,0.0,0.0
397,13.0,4.0,2.0,2.0,697.0,194.0,1940.0,-37.9318,145.0474,31.0,502.0,0.0,0.0
398,13.0,3.0,1.0,2.0,584.0,116.0,1948.0,-37.9199,145.0477,31.0,52.0,0.0,0.0
399,13.0,3.0,2.0,2.0,610.0,112.0,1940.0,-37.9291,145.0472,31.0,346.0,0.0,0.0
400,13.0,3.0,2.0,1.0,526.0,135.0,1910.0,-37.9279,145.031,31.0,10.0,0.0,0.0
401,13.0,4.0,3.0,2.0,271.0,205.0,2010.0,-37.9252,145.0494,31.0,1626.0,2.0,0.0
402,13.0,3.0,1.0,4.0,758.0,138.0,1960.0,-37.9267,145.043,31.0,360.0,0.0,0.0
403,13.0,2.0,1.0,1.0,296.0,103.0,1940.0,-37.9243,145.0376,31.0,230.0,0.0,0.0
404,13.0,2.0,1.0,1.0,116.0,92.0,1960.0,-37.9245,145.0336,31.0,360.0,1.0,0.0
405,13.0,4.0,2.0,4.0,902.0,233.0,1950.0,-37.924,145.0504,31.0,168.0,0.0,0.0
406,13.0,4.0,3.0,2.0,557.0,353.0,2008.0,-37.9132,145.0251,31.0,1028.0,0.0,0.0
407,13.0,2.0,2.0,3.0,226.0,475.0,2005.0,-37.9274,145.031,31.0,10.0,1.0,0.0
408,13.0,4.0,2.0,3.0,855.0,197.0,1930.0,-37.9163,145.0324,31.0,2959.0,0.0,0.0
409,13.0,2.0,1.0,1.0,227.0,100.0,1990.0,-37.9326,145.0387,31.0,957.0,1.0,0.0
410,13.0,3.0,1.0,1.0,632.0,108.0,1950.0,-37.9282,145.0367,31.0,262.0,0.0,0.0
411,13.0,3.0,2.0,2.0,690.0,245.0,1970.0,-37.9317,145.0469,31.0,502.0,0.0,0.0
412,13.0,4.0,2.0,3.0,354.0,255.0,2008.0,-37.9326,145.0441,31.0,2847.0,2.0,0.0
413,13.0,3.0,1.0,2.0,624.0,143.0,1950.0,-37.9256,145.0374,31.0,230.0,0.0,0.0
414,13.0,3.0,2.0,1.0,581.0,170.0,1965.0,-37.9286,145.0495,31.0,168.0,0.0,0.0
415,13.0,2.0,1.0,1.0,677.0,88.0,2012.0,-37.9173,145.0359,31.0,1798.0,1.0,0.0
416,13.0,3.0,2.0,2.0,147.0,149.0,2007.0,-37.9317,145.0352,31.0,2288.0,2.0,0.0
417,13.0,3.0,2.0,2.0,0.0,160.0,2012.0,-37.9289,145.0478,31.0,346.0,2.0,0.0
418,13.0,3.0,1.0,2.0,694.0,125.0,1950.0,-37.9315,145.0445,31.0,502.0,0.0,0.0
419,13.0,4.0,2.0,4.0,736.0,284.0,1950.0,-37.9224,145.0462,31.0,223.0,0.0,0.0
420,13.0,2.0,1.0,3.0,336.0,109.0,1960.0,-37.929,145.0375,31.0,2352.0,1.0,0.0
421,13.0,4.0,2.0,2.0,611.0,168.0,1970.0,-37.9289,145.0481,31.0,346.0,0.0,0.0
422,13.0,2.0,1.0,2.0,274.0,96.0,1970.0,-37.9178,145.0413,31.0,2744.0,0.0,0.0
423,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,-37.9155,145.0243,31.0,61.0,0.0,0.0
424,13.0,5.0,2.0,2.0,567.0,250.0,1926.0,-37.9144,145.0401,31.0,3080.0,0.0,0.0
425,13.0,2.0,2.0,1.0,123.0,90.0,2007.0,-37.9307,145.0379,31.0,1489.0,2.0,0.0
426,13.0,2.0,1.0,1.0,83.0,107.0,1998.0,-37.9259,145.0341,31.0,988.0,2.0,0.0
427,13.0,4.0,3.0,3.0,346.0,220.0,2010.0,-37.9294,145.041,31.0,2001.0,2.0,0.0
428,13.0,6.0,3.0,2.0,708.0,275.0,1988.0,-37.9181,145.04399999999995,31.0,14.0,0.0,0.0
429,13.0,2.0,2.0,2.0,572.0,150.0,1930.0,-37.9148,145.0404,31.0,33.0,0.0,0.0
430,13.0,3.0,1.0,5.0,594.0,150.0,1940.0,-37.9206,145.0383,31.0,230.0,0.0,0.0
431,13.0,5.0,2.0,2.0,664.0,178.0,1950.0,-37.9241,145.048,31.0,826.0,0.0,0.0
432,13.0,4.0,4.0,2.0,579.0,361.0,2012.0,-37.9155,145.0243,31.0,61.0,0.0,0.0
433,13.9,2.0,2.0,1.0,176.0,125.0,2008.0,-37.9237,145.0763,3.0,483.0,0.0,0.0
434,13.9,2.0,1.0,2.0,281.0,95.0,2002.0,-37.9255,145.0796,3.0,662.0,1.0,0.0
435,13.9,5.0,2.0,2.0,683.0,190.0,1960.0,-37.9333,145.0602,3.0,2558.0,0.0,0.0
436,13.9,3.0,2.0,2.0,384.0,120.0,1999.0,-37.9229,145.0557,3.0,29.0,1.0,0.0
437,13.9,2.0,1.0,1.0,76.0,79.0,1980.0,-37.91,145.0842,3.0,376.0,1.0,0.0
438,13.9,3.0,2.0,2.0,585.0,178.0,1950.0,-37.9167,145.0771,3.0,331.0,0.0,0.0
439,13.9,3.0,1.0,2.0,565.0,110.0,1950.0,-37.9262,145.0808,3.0,1543.0,0.0,0.0
440,13.9,0.0,2.0,2.0,292.0,141.0,2012.0,-37.9168,145.069,3.0,559.0,2.0,0.0
441,13.9,3.0,3.0,2.0,291.0,222.0,2014.0,-37.9347,145.0546,3.0,1288.0,2.0,0.0
442,13.9,3.0,2.0,2.0,321.0,180.0,2006.0,-37.914,145.0714,3.0,192.0,2.0,0.0
443,13.9,3.0,2.0,3.0,730.0,110.0,1970.0,-37.9119,145.0705,3.0,615.0,0.0,0.0
444,13.9,4.0,2.0,2.0,619.0,191.0,1960.0,-37.9358,145.0688,3.0,1985.0,0.0,0.0
445,13.9,3.0,2.0,2.0,627.0,140.0,1950.0,-37.9284,145.0668,3.0,705.0,0.0,0.0
446,13.9,5.0,2.0,4.0,618.0,146.0,1950.0,-37.9209,145.0757,3.0,564.0,0.0,0.0
447,13.9,3.0,2.0,1.0,0.0,78.0,1970.0,-37.9212,145.0674,3.0,435.0,1.0,0.0
448,13.9,3.0,2.0,2.0,610.0,177.0,1970.0,-37.9231,145.066,3.0,2354.0,0.0,0.0
449,13.9,2.0,1.0,1.0,265.0,150.0,1960.0,-37.9223,145.0747,3.0,1426.0,1.0,0.0
450,13.9,4.0,2.0,2.0,590.0,118.0,1960.0,-37.9256,145.0757,3.0,483.0,0.0,0.0
451,13.9,3.0,1.0,2.0,578.0,163.0,1955.0,-37.9186,145.0709,3.0,192.0,0.0,0.0
452,13.9,4.0,1.0,1.0,636.0,138.0,1940.0,-37.925,145.0612,3.0,3239.0,0.0,0.0
453,13.9,2.0,1.0,1.0,0.0,75.0,1960.0,-37.9082,145.0681,3.0,2490.0,2.0,0.0
454,13.9,4.0,2.0,2.0,604.0,177.0,1970.0,-37.9153,145.0707,3.0,587.0,0.0,0.0
455,13.9,4.0,2.0,2.0,305.0,207.0,2012.0,-37.9245,145.0507,3.0,574.0,2.0,0.0
456,13.9,4.0,3.0,1.0,313.0,166.0,1960.0,-37.9164,145.0765,3.0,331.0,2.0,0.0
457,13.9,3.0,2.0,2.0,295.0,145.0,1998.0,-37.9239,145.0781,3.0,3012.0,0.0,0.0
458,13.9,3.0,2.0,1.0,254.0,117.0,1995.0,-37.9227,145.0558,3.0,29.0,2.0,0.0
459,13.9,3.0,2.0,2.0,167.0,140.0,2009.0,-37.9219,145.0733,3.0,423.0,2.0,0.0
460,13.9,2.0,1.0,1.0,300.0,135.0,1960.0,-37.9099,145.0726,3.0,192.0,0.0,0.0
461,13.9,3.0,2.0,2.0,578.0,120.0,1950.0,-37.9303,145.0805,3.0,2537.0,0.0,0.0
462,13.9,2.0,1.0,1.0,591.0,102.0,1960.0,-37.9179,145.071,3.0,192.0,0.0,0.0
463,13.9,3.0,2.0,1.0,268.0,117.0,2000.0,-37.9196,145.0691,3.0,678.0,2.0,0.0
464,13.9,4.0,2.0,1.0,274.0,190.0,2004.0,-37.9257,145.0735,3.0,1309.0,0.0,0.0
465,13.9,3.0,1.0,4.0,726.0,131.0,1950.0,-37.9117,145.0695,3.0,615.0,0.0,0.0
466,13.9,2.0,2.0,1.0,201.0,79.0,2005.0,-37.9293,145.0657,3.0,2175.0,0.0,0.0
467,13.9,3.0,1.0,2.0,588.0,133.0,1960.0,-37.9286,145.069,3.0,359.0,0.0,0.0
468,13.9,3.0,2.0,1.0,291.0,119.0,2000.0,-37.919000000000004,145.0829,3.0,886.0,0.0,0.0
469,13.9,3.0,1.0,2.0,610.0,160.0,1950.0,-37.9193,145.0691,3.0,49.0,0.0,0.0
470,13.9,4.0,2.0,2.0,618.0,196.0,1950.0,-37.9252,145.0562,3.0,984.0,0.0,0.0
471,13.9,4.0,2.0,2.0,296.0,205.0,2006.0,-37.9197,145.05700000000004,3.0,667.0,2.0,0.0
472,13.9,4.0,2.0,2.0,659.0,315.0,1930.0,-37.906,145.0547,3.0,6.0,0.0,0.0
473,13.9,3.0,1.0,1.0,721.0,120.0,1970.0,-37.9244,145.0665,3.0,2296.0,0.0,0.0
474,13.9,3.0,2.0,2.0,421.0,126.0,1950.0,-37.9168,145.0809,3.0,331.0,0.0,0.0
475,13.9,4.0,2.0,2.0,314.0,231.0,2010.0,-37.9299,145.0598,3.0,632.0,2.0,0.0
